Sta_i Sta_j latt_i long_i latt_j long_j dist_km corr_window period waveType phase_vel uncertainty
SUR BTIE -32.3797 20.8117 11.1949 40.021801 5237.51731737915 4308 5 L 3.12487275871981 0.0024434016050374
SUR MAYE -32.3797 20.8117 12.7832 39.534302 5380.88470232212 4308 5 L 3.29018526513073 0.0317520582899226
SUR SMRE -32.3797 20.8117 13.1977 39.211102 5411.06130890185 4278 5 L 3.65369013396648 0.0956935924070684
SUR DICE -32.3797 20.8117 11.9136 41.5737 5376.87418681036 4248 5 L 3.93573087278488 0.0457886333854367
SUR GEWE -32.3797 20.8117 10.0045 40.573898 5139.63747006818 4248 5 L 3.24047839683208 0.0763897944286478
SUR ADTE -32.3797 20.8117 11.1221 40.757 5261.13274404652 4230 5 L 3.7593273831311 0.0740648064978614
SUR MISE -32.3797 20.8117 9.23691 40.759102 5069.97556954274 4212 5 L 3.74368834148733 0.0105920416732765
SUR HYNE -32.3797 20.8117 9.31476 42.096199 5138.77851736315 4176 5 L 3.68156043047032 0.0463260578593719
SUR QATE -32.3797 20.8117 9.3753 41.469101 5115.89506142348 4068 5 L 3.21216320525493 0.00985187376881084
SUR LALE -32.3797 20.8117 12.0258 39.037498 5283.24033690978 4038 5 L 3.82357447392784 0.017500973738208
SUR LYDE -32.3797 20.8117 12.05456 41.925701 5406.62583517308 3522 5 L 3.16356990978499 0.0665987216411111
SUR SRDE -32.3797 20.8117 11.9579 41.310001 5369.8963676024 3312 5 L 3.89438937535424 0.051655820835127
SUR DERE -32.3797 20.8117 11.11788 39.6353 5213.70266760871 3216 5 L 3.70270230695048 0.01535903766194
SUR ABAE -32.3797 20.8117 13.3535 39.76355 5448.69945909058 3192 5 L 3.95345706988625 0.0540884081241476
SUR AWSE -32.3797 20.8117 8.98973 40.169998 5019.01303035497 2994 5 L 3.67973389821047 0.00365630180484529
SUR ELLE -32.3797 20.8117 11.2579 40.378399 5258.87031864541 2952 5 L 3.80920385129379 0.0748618871776197
SUR KORE -32.3797 20.8117 10.4265 39.934399 5155.30896042913 2844 5 L 3.12018701798708 0.0525045164762609
SUR ASYE -32.3797 20.8117 11.5607 41.4422 5335.36580690137 2610 5 L 3.32583362876325 0.0546449439903069
SUR WUCE -32.3797 20.8117 11.5116 39.6064 5252.93870850441 2520 5 L 3.3988807523832 0.0415093386613047
SUR YAYE -32.3797 20.8117 11.86083 37.996521 5226.40030956336 1236 5 L 3.18073776025479 0.0255386740488051
SUR BOBE -32.3797 20.8117 10.37981 42.572418 5267.6086799688 1206 5 L 3.02053577465818 0.0923675612620407
SUR WLDE -32.3797 20.8117 11.8243 39.587399 5284.30087763144 912 5 L 3.65369988900825 0.0932613572048564
SUR ERTE -32.3797 20.8117 13.4463 40.496899 5487.6335208554 906 5 L 3.16351236852753 0.0921097255892198
SUR HALE -32.3797 20.8117 13.8422 40.007702 5508.68121603418 228 5 L 3.79465788538875 0.0577394196706649
SUR SMEE -32.3797 20.8117 11.79258 41.004341 5339.93911418035 30 5 L 3.44003559576025 0.0257613736712438
SUR AFRE -32.3797 20.8117 13.20396 40.858479 5477.69156968686 12 5 L 3.75194639386745 0.0228669482105501
SUR SISE -32.3797 20.8117 11.60728 40.88398 5315.93530903179 0 5 L 3.0641870873919 0.0767329510776574
SUR MW36 -32.3797 20.8117 -3.0158 35.9981 3617.31609788586 4068 5 L 3.67120218535654 0.071521251478584
SUR NG56 -32.3797 20.8117 -3.096 35.4086 3582.59370022774 4062 5 L 3.64206082843385 0.0419048293624883
SUR PR63 -32.3797 20.8117 -2.9933 35.5067 3597.36781131084 4056 5 L 3.39076208220417 0.0816140102875323
SUR LN34 -32.3797 20.8117 -2.751 36.0485 3646.308763425 4050 5 L 3.31742786365585 0.0814539772900651
SUR LL23 -32.3797 20.8117 -2.2969 35.69 3676.10063911835 4044 5 L 3.78907351493896 0.0852263890343846
SUR LN26 -32.3797 20.8117 -2.6104 35.8785 3652.78644249763 4044 5 L 3.50563661757176 0.0635661388861377
SUR LN15 -32.3797 20.8117 -2.6279 36.1846 3664.94304764744 4032 5 L 3.95089441537814 0.044396415501881
SUR NG54 -32.3797 20.8117 -2.7316 35.3595 3617.3935140655 4032 5 L 3.06001881977948 0.0866749896999319
SUR PR31 -32.3797 20.8117 -2.919 36.0476 3629.33674817584 4032 5 L 3.63118873426901 0.0355073651878849
SUR PR62 -32.3797 20.8117 -2.9834 35.3736 3592.45724519089 4032 5 L 3.99700327160665 0.0224171498983127
SUR PR61 -32.3797 20.8117 -2.9586 35.2478 3589.42781250782 4026 5 L 3.65245107296861 0.0604990641908259
SUR LN16 -32.3797 20.8117 -2.6207 36.4648 3678.61058132696 4020 5 L 3.38724543148314 0.0142187159290504
SUR LN25 -32.3797 20.8117 -2.5006 35.8864 3664.24266501959 4020 5 L 3.0251349857102 0.0421112253765241
SUR LL65 -32.3797 20.8117 -2.418 35.434 3652.52550200714 4014 5 L 3.18410028942751 0.0725775267469453
SUR LN35 -32.3797 20.8117 -2.6304 36.0059 3656.53367629169 4014 5 L 3.3703626865152 0.0841560087468206
SUR LL24 -32.3797 20.8117 -2.2662 35.8072 3684.42079619971 4002 5 L 3.73422969119331 0.0571025872824379
SUR PR52 -32.3797 20.8117 -2.9593 35.7024 3609.58081006214 3990 5 L 3.1768550576253 0.0957384022595723
SUR PR11 -32.3797 20.8117 -2.8231 36.2991 3650.58039031979 3978 5 L 3.26532203619292 0.0924580895239601
SUR MW44 -32.3797 20.8117 -3.3437 35.6638 3569.00470071084 3948 5 L 3.22377040469704 0.0373563807642645
SUR LN14 -32.3797 20.8117 -2.4394 36.4154 3694.54212961207 3888 5 L 3.08750034957659 0.0640116548246715
SUR PR53 -32.3797 20.8117 -2.8538 35.8354 3626.24677103163 3888 5 L 3.18061688775311 0.00450511074735742
SUR PR33 -32.3797 20.8117 -2.8391 36.1395 3641.60282561775 3798 5 L 3.7231734791831 0.034743764558179
SUR MW41 -32.3797 20.8117 -3.2305 36.4448 3616.51927076853 3750 5 L 3.6606168245029 0.0383868601071971
SUR LN46 -32.3797 20.8117 -3.007 36.6767 3649.8529434899 3642 5 L 3.62734650244347 0.00216498146303065
SUR NG55 -32.3797 20.8117 -3.1418 35.687 3590.44328993228 3612 5 L 3.91056998852303 0.0800558656278811
SUR LL66 -32.3797 20.8117 -2.6123 35.4842 3634.9991215943 3570 5 L 3.74584748434272 0.0813112813610761
SUR LN45 -32.3797 20.8117 -2.9927 36.2921 3633.21544134142 3498 5 L 3.38330631862553 0.0617279232316449
SUR LL22 -32.3797 20.8117 -2.5195 35.5989 3649.4874668818 3078 5 L 3.57549485970281 0.0530051704765016
SUR KEN1 -32.3797 20.8117 -1.9412 36.6927 3757.46985816332 3000 5 L 3.27506975582194 0.024862895966197
SUR KEN4 -32.3797 20.8117 -1.784 36.0536 3744.25782428362 2922 5 L 3.45163877045197 0.0227712826026548
SUR LL21 -32.3797 20.8117 -2.0627 35.551 3693.76483829043 2910 5 L 3.80444958361307 0.098610424189597
SUR KEN3 -32.3797 20.8117 -2.0932 36.1186 3715.89273572216 2784 5 L 3.02999195026939 0.0535664190667238
SUR KEN2 -32.3797 20.8117 -1.9184 36.2873 3741.18319421812 2736 5 L 3.08707721990089 0.0802091440555804
SUR PR32 -32.3797 20.8117 -2.8754 36.1813 3639.87440451253 2532 5 L 3.98914490970034 0.00669462583977502
SUR MW43 -32.3797 20.8117 -3.2046 35.9459 3595.90520872849 2238 5 L 3.93939836188453 0.00181775336366957
SUR MW42 -32.3797 20.8117 -3.04 36.1011 3619.61470364447 2010 5 L 3.68383861374636 0.0783736480083219
SUR PR64 -32.3797 20.8117 -2.8014 35.5331 3617.986563806 1572 5 L 3.53413756788273 0.0885359450931142
SUR PR12 -32.3797 20.8117 -2.8253 36.3833 3654.27051557801 1314 5 L 3.89900489890614 0.0625937626080496
SUR PR13 -32.3797 20.8117 -2.8426 36.4792 3657.01054512183 450 5 L 3.13786899241256 0.0217801593712125
SUR MAPH -32.3797 20.8117 -22.25 35.08 1800.77728591431 3636 5 L 3.18214107589043 0.00418198639729543
SUR SENA -32.3797 20.8117 -17.445 35.032 2186.21771711411 3198 5 L 3.10694165855021 0.0616443485085685
SUR NAPU -32.3797 20.8117 -15.08 39.25 2675.51969415433 3012 5 L 3.93966101016107 0.0354455730967329
SUR MSGR -32.3797 20.8117 -23.83 32.18 1463.04516386585 2748 5 L 3.41062909005951 0.0984349416984452
SUR MOCU -32.3797 20.8117 -16.86 36.83 2357.32891626274 1824 5 L 3.94557918903526 0.0676644678433539
SUR TETE -32.3797 20.8117 -16.13 33.57 2213.37153699957 1344 5 L 3.98830226231329 0.0766831387216594
SUR KADO -32.3797 20.8117 7.29486 38.65477 4781.45056216451 3540 5 L 3.33669926439148 0.0662381860399481
SUR CHEF -32.3797 20.8117 7.14898 38.43211 4757.20484962766 3534 5 L 3.24416528679028 0.0295507250831597
SUR CORB -32.3797 20.8117 7.22324 38.38504 4762.85491526523 3534 5 L 3.6801783712305 0.0527846830418798
SUR SPEC -32.3797 20.8117 7.15237 38.500992 4760.42703449816 3534 5 L 3.41159351340753 0.0602638218036397
SUR TULL -32.3797 20.8117 8.18142 39.058128 4889.05655445176 3534 5 L 3.75052005592374 0.0583533174261959
SUR BETI -32.3797 20.8117 7.19412 38.41172 4760.97985244892 3528 5 L 3.55179251493597 0.0583570618757714
SUR HABU -32.3797 20.8117 7.73701 38.726318 4829.6879668204 3528 5 L 3.51181991995848 0.00825927269986994
SUR ULAR -32.3797 20.8117 8.1435 39.077991 4886.01716795338 3522 5 L 3.71957013485949 0.0996156111296869
SUR GULA -32.3797 20.8117 7.84467 38.72617 4840.70316834277 3510 5 L 3.35453430495692 0.0971258815183406
SUR BESH -32.3797 20.8117 7.89624 38.928089 4854.43351289842 3504 5 L 3.34644876130036 0.0886543861760306
SUR WOND -32.3797 20.8117 7.09803 38.631409 4760.33996197161 3498 5 L 3.45469486499191 0.0413427289020815
SUR GRIM -32.3797 20.8117 7.16118 38.394749 4756.89925366465 3396 5 L 3.2177320683573 0.0125654587362626
SUR SAGU -32.3797 20.8117 7.76035 39.160759 4850.40378666531 3330 5 L 3.30891459356682 0.0726104431664832
SUR HAWA -32.3797 20.8117 7.05183 38.501701 4750.16652306411 3306 5 L 3.78287207297912 0.0693787614986897
SUR OGOL -32.3797 20.8117 8.04029 39.014141 4872.77960027435 3216 5 L 3.00980225226306 0.084321333801051
SUR ODAS -32.3797 20.8117 8.12327 38.964619 4879.18331628707 3144 5 L 3.92233199779628 0.0770954220673924
SUR BEKO -32.3797 20.8117 7.54153 39.259369 4832.3178614441 3084 5 L 3.04265985593505 0.0378186137050219
SUR POWR -32.3797 20.8117 7.78835 38.793758 4837.76251530379 3048 5 L 3.70433962448337 0.0729513045504647
SUR ITTE -32.3797 20.8117 8.12581 39.226139 4890.47532385631 2976 5 L 3.22427707066451 0.0269054731773365
SUR ASSE -32.3797 20.8117 7.93739 39.128651 4867.1060874796 2928 5 L 3.67303116500412 0.0477492197726861
SUR BRRR -32.3797 20.8117 7.19894 38.476089 4764.15493680071 2898 5 L 3.62371641266744 0.023644493264091
SUR GOND -32.3797 20.8117 8.04166 39.194618 4880.54847381714 2256 5 L 3.17712375449832 0.0829643385697585
SUR YIRG -32.3797 20.8117 6.74371 38.389919 4713.95163595771 2256 5 L 3.76692166793526 0.093447827311827
SUR MILA -32.3797 20.8117 7.12967 38.434429 4755.32386042444 2238 5 L 3.10788890508436 0.0182227505601056
SUR ANOL -32.3797 20.8117 8.18231 39.180901 4894.32687504827 2214 5 L 3.09909528242246 0.0489763801923447
SUR SHAS -32.3797 20.8117 7.20504 38.602951 4770.08749280395 2190 5 L 3.19324533046887 0.0895891573792568
SUR OHIT -32.3797 20.8117 7.71629 38.757702 4828.87986933502 1884 5 L 3.09908964968181 0.00441655717626611
SUR AJEE -32.3797 20.8117 7.25954 38.302601 4763.16167690727 1440 5 L 3.55729515580476 0.0772495067187624
SUR TATA -32.3797 20.8117 7.2604 38.443981 4769.11205558884 1398 5 L 3.31194005749627 0.0178982479314335
SUR ADEP -32.3797 20.8117 7.77344 38.883831 4840.01732063697 1344 5 L 3.33895567824772 0.0210145637043552
SUR CHKA -32.3797 20.8117 8.25696 39.220718 4903.63467373642 1338 5 L 3.51015251976525 0.0906364323265215
SUR SANK -32.3797 20.8117 7.19784 38.270828 4755.52089284034 1296 5 L 3.62892393865232 0.0101533888812312
SUR FINH -32.3797 20.8117 6.9666 38.46207 4739.78439215037 1290 5 L 3.39085475272635 0.00546166152236576
SUR DORE -32.3797 20.8117 7.03129 38.3615 4742.20891751047 1116 5 L 3.50128291320322 0.0431721171884247
SUR HURT -32.3797 20.8117 8.12121 39.12833 4885.86386422951 1086 5 L 3.99756034951219 0.0811602580995323
SUR JIMA -32.3797 20.8117 8.30641 38.998329 4899.32917050197 834 5 L 3.48565166989802 0.0894447755567393
SUR GALU -32.3797 20.8117 7.80116 38.7672 4837.96222407187 816 5 L 3.13754659476706 0.0390004914445285
SUR JIRE -32.3797 20.8117 8.24042 38.933029 4889.84647415264 732 5 L 3.92735622499812 0.0917493832416117
SUR GEBI -32.3797 20.8117 8.21852 39.106339 4894.87808662158 672 5 L 3.71357401159432 0.061833738362194
SUR URJI -32.3797 20.8117 7.18714 38.378971 4758.90346808358 648 5 L 3.34328789024135 0.093602732668977
SUR TAKO -32.3797 20.8117 7.2485 38.474442 4769.16154911636 138 5 L 3.12477404066049 0.0730585361505707
SUR ABSA -32.3797 20.8117 36.276501 7.4734 7726.2504732225 3402 5 L 3.64647743242581 0.0833151985669295
SUR CDLV -32.3797 20.8117 29.163099 13.4439 6855.67609857675 2958 5 L 3.39828222821878 0.0749822209360636
SUR MARJ -32.3797 20.8117 32.522598 20.8776 7183.76481440449 1644 5 L 3.83522051047813 0.0322460397362259
SUR GHAR -32.3797 20.8117 32.122398 13.0885 7185.44108162264 1308 5 L 3.55226161685836 0.0979129132433892
SUR TEND -32.3797 20.8117 11.792539 41.004322 5339.93412986059 3390 5 L 3.5493085330183 0.0330423609606603
SUR DMRK -32.3797 20.8117 10.308 37.729 5055.05411986962 3270 5 L 3.61947155517778 0.0360636571002203
SUR JIMA -32.3797 20.8117 7.684 36.831 4748.59045383628 2928 5 L 3.75650954350194 0.041390074869019
SUR GOBA -32.3797 20.8117 7.027 39.982 4811.82134220904 2166 5 L 3.49234510438494 0.069474323313261
SUR ARBA -32.3797 20.8117 6.067184 37.556407 4610.09228118653 2136 5 L 3.97273388507978 0.0327754960493407
SUR NEKE -32.3797 20.8117 9.08898 36.523471 4883.43706408992 2130 5 L 3.83780318307858 0.0739072227273528
SUR TERC -32.3797 20.8117 7.144612 37.174725 4705.95036093119 1980 5 L 3.95417445637954 0.00319226295039784
SUR BELA -32.3797 20.8117 6.928625 38.470229 4736.2402647142 1974 5 L 3.35686898618254 0.0662653834287214
SUR FICH -32.3797 20.8117 9.782224 38.737162 5040.05622458899 1920 5 L 3.28150155914849 0.0230383067317464
SUR DELE -32.3797 20.8117 8.439315 36.325854 4808.43557480503 1908 5 L 3.71112855118032 0.0624572916993309
SUR WASH -32.3797 20.8117 8.989513 40.165893 5018.81230991491 1908 5 L 3.59060865291964 0.0660437966312602
SUR SELA -32.3797 20.8117 7.9729 39.131691 4870.86033412449 1752 5 L 3.04755467311387 0.0348784808510059
SUR BDAR -32.3797 20.8117 9.672092 39.525387 5061.06656080092 1722 5 L 3.45134058035574 0.0240904997120111
SUR TALE -32.3797 20.8117 0.979211 34.976029 3981.93283843483 1716 5 L 3.71504501329618 0.0856182292006288
SUR WANE -32.3797 20.8117 10.169354 40.649086 5159.64484207729 1704 5 L 3.28150769511855 0.0731050829723742
SUR DIYA -32.3797 20.8117 11.834259 39.595639 5285.65635899789 1692 5 L 3.13776289251952 0.0836722781749717
SUR HIRN -32.3797 20.8117 9.222361 41.10588 5084.02161402026 1674 5 L 3.13860171574236 0.0588209385389494
SUR KARA -32.3797 20.8117 10.422352 39.934849 5154.9040517989 1596 5 L 3.36615680045494 0.0806759544661106
SUR BAHI -32.3797 20.8117 11.57426 37.393382 5174.37211709187 1584 5 L 3.50378078577616 0.0489594338723354
SUR AAUS -32.3797 20.8117 9.035 38.767 4964.44682967709 1518 5 L 3.87704872338504 0.0353141812938956
SUR GUDE -32.3797 20.8117 8.966508 37.765213 4917.43748644002 1410 5 L 3.44944355657175 0.0963530286843427
SUR HOSA -32.3797 20.8117 7.563968 37.857257 4776.30076440696 1410 5 L 3.04229779791454 0.0972958334140635
SUR KAKA -32.3797 20.8117 0.558692 34.796258 3931.36220238529 1296 5 L 3.18920684312238 0.0667120300040075
SUR NAZA -32.3797 20.8117 8.567957 39.290703 4938.35450026241 1278 5 L 3.58643961467892 0.0675112416405115
SUR HERO -32.3797 20.8117 7.026308 39.276914 4780.6397434523 1038 5 L 3.36102204919466 0.0620278427071086
SUR CHEF -32.3797 20.8117 6.16128 38.210143 4646.81306109092 1026 5 L 3.81115088510029 0.00192574774141414
SUR KR42 -32.3797 20.8117 0.037997 35.726285 3915.63081264842 1014 5 L 3.0838735082829 0.097480166718489
SUR NARO -32.3797 20.8117 -1.073276 35.865423 3808.13156720987 798 5 L 3.65134953241535 0.0231237816164352
SUR BUTA -32.3797 20.8117 8.117087 38.382372 4854.46389277065 792 5 L 3.40349114312459 0.012202051825213
SUR WELK -32.3797 20.8117 8.294598 37.781794 4848.64506599639 750 5 L 3.26843882139728 0.0257846170112605
SUR BARI -32.3797 20.8117 0.466233 35.980567 3970.17495750778 720 5 L 3.33166523874263 0.0152234012862946
SUR KITU -32.3797 20.8117 -1.373014 38.002077 3876.50953937526 720 5 L 3.34800765971611 0.0121658454307726
SUR ANGA -32.3797 20.8117 -2.5 36.8 3706.42022013193 492 5 L 3.88415305774966 0.00942783900641461
SUR BIRH -32.3797 20.8117 9.672332 39.525336 5061.08897660024 318 5 L 3.93004062610749 0.0399019969034556
SUR BOKO -32.3797 20.8117 -2.255681 37.729881 3775.5256869514 132 5 L 3.04740146202915 0.034237350316074
SUR NDEI -32.3797 20.8117 -2.692823 38.168715 3754.15024694589 60 5 L 3.73596615888016 0.0794682157333805
SUR KIBO -32.3797 20.8117 -2.255696 37.729884 3775.5243454461 42 5 L 3.54490589824467 0.0686223462984041
SUR WELI -32.3797 20.8117 8.533985 37.982224 4881.28404140063 0 5 L 3.8936326959336 0.00547917899197324
SUR TORO -32.3797 20.8117 10.055 9.12 4857.78088406723 3018 5 L 3.30366137971702 0.00461915563315478
SUR KAD -32.3797 20.8117 10.435 7.6414 4940.78766491802 576 5 L 3.1954767636338 0.0720165802516526
SUR IFE -32.3797 20.8117 7.55 4.547 4744.09223960786 546 5 L 3.7217532734993 0.0877799071151527
SUR NSU -32.3797 20.8117 6.867 7.417 4569.81112113579 540 5 L 3.58243296448741 0.007068433538665
SUR AWK -32.3797 20.8117 6.243 7.112 4514.27891264255 276 5 L 3.92274457018909 0.0800372092351107
SUR MANG -32.3797 20.8117 -7.1981 38.7733 3351.4528608829 2952 5 L 3.28594685642036 0.0543663232841362
SUR KIMA -32.3797 20.8117 -8.9199 39.5141 3235.04956239463 2820 5 L 3.98477623697061 0.0715678067126621
SUR CHAL -32.3797 20.8117 -6.6403 38.367 3381.44803343425 2646 5 L 3.83896959733 0.0433260561007948
SUR WALE -32.3797 20.8117 -9.7896 37.917 3058.36496562822 2442 5 L 3.47062471560654 0.0560713411044556
SUR MOHO -32.3797 20.8117 -8.1426 39.1832 3286.86726160585 2022 5 L 3.269091543531 0.0749018467641946
SUR IFAK -32.3797 20.8117 -8.1397 36.6828 3145.19083802758 2010 5 L 3.50388777346049 0.0646809666272781
SUR INDI -32.3797 20.8117 -10.0167 39.7149 3147.74234671135 1812 5 L 3.30774558203094 0.0138724636078145
SUR MTWA -32.3797 20.8117 -10.2776 40.194 3155.02395327124 1692 5 L 3.47557293379756 0.0362459280818746
SUR LIRA -32.3797 20.8117 2.1096 33.0643 4029.97916076218 2904 5 L 3.78811342839855 0.078029582084411
SUR KABG -32.3797 20.8117 3.5104 34.1433 4214.49281307272 2892 5 L 3.66851221425354 0.0133503859661312
SUR KUMI -32.3797 20.8117 1.4769 33.8648 3991.62955990575 2886 5 L 3.0215558872035 0.055984070587251
SUR NAPK -32.3797 20.8117 2.3692 34.3775 4103.55498380444 2880 5 L 3.30081901806949 0.0939409713873458
SUR KITG -32.3797 20.8117 3.292 32.8798 4148.67938921157 2850 5 L 3.98090363604686 0.0286620388894259
SUR KOTD -32.3797 20.8117 3.0002 34.1104 4159.85862230239 2466 5 L 3.80082028695153 0.0896111351432604
SUR AMDT -32.3797 20.8117 1.9487 34.9358 4080.79658640984 2364 5 L 3.59752657681783 0.088401673572382
SUR GULU -32.3797 20.8117 2.8778 32.2848 4085.83762155335 2250 5 L 3.94373154119579 0.0549158087419903
SUR LANG -32.3797 20.8117 2.7402 33.5637 4113.39926828649 1926 5 L 3.72838682459436 0.057675829785801
SUR MEKE -32.3797 20.8117 8.16227 38.833 4877.6741468554 2730 5 L 3.02585747108314 0.0446530978284814
SUR NURE -32.3797 20.8117 8.73121 39.795551 4976.51941370037 2718 5 L 3.64630195735066 0.0521202952672418
SUR DONE -32.3797 20.8117 8.50899 39.5504 4943.36952485344 2712 5 L 3.37231266077951 0.0937134666341562
SUR AREE -32.3797 20.8117 8.93852 39.4188 4981.61086884989 2700 5 L 3.82953282452652 0.0849085479954455
SUR DIKE -32.3797 20.8117 8.06273 39.55658 4898.18286647583 2676 5 L 3.37253423989954 0.059318457521849
SUR SENE -32.3797 20.8117 9.14664 39.016602 4986.14260729177 2676 5 L 3.87255256464756 0.0933501608507105
SUR ADUE -32.3797 20.8117 8.54035 38.901901 4919.26152805825 2664 5 L 3.66846427436138 0.0206776457935105
SUR MECE -32.3797 20.8117 8.59378 40.3241 4985.60232090081 2598 5 L 3.65385059206259 0.00720515512206499
SUR ANKE -32.3797 20.8117 9.59273 39.733898 5061.71591642022 2592 5 L 3.40672691508936 0.0666931533207499
SUR ADEE -32.3797 20.8117 7.79093 39.906799 4885.8292603606 2580 5 L 3.93372565954593 0.0810950032238265
SUR MIEE -32.3797 20.8117 9.2416 40.758099 5070.40548059033 2562 5 L 3.48454827183499 0.0756749210065512
SUR BORE -32.3797 20.8117 8.74585 39.55397 4967.67086031412 2556 5 L 3.41704745374277 0.0971785992989294
SUR MELE -32.3797 20.8117 9.3106 40.200802 5052.95180984932 2544 5 L 3.98797470123083 0.0864147529031203
SUR CHAE -32.3797 20.8117 9.31181 38.762402 4992.69689247413 2538 5 L 3.38888377591243 0.0454741828039112
SUR GTFE -32.3797 20.8117 9.00342 39.837601 5006.0409078295 2502 5 L 3.24668719763808 0.0784423093024177
SUR BEDE -32.3797 20.8117 8.90862 40.771042 5037.31532456272 2484 5 L 3.88283760558305 0.0913711681293018
SUR KOTE -32.3797 20.8117 9.38748 39.396099 5026.55388968434 2472 5 L 3.55828492362228 0.0598868102746205
SUR AMME -32.3797 20.8117 8.30312 39.09343 4902.98177002692 2442 5 L 3.14887672033755 0.0899713484535739
SUR INEE -32.3797 20.8117 9.89537 39.143101 5068.14210550761 2340 5 L 3.45039358065212 0.0205672339463963
SUR GEWE -32.3797 20.8117 10.006 40.574299 5139.8072169918 2232 5 L 3.89965099050908 0.0762585539373227
SUR SHEE -32.3797 20.8117 9.99959 39.8946 5110.0361119442 2016 5 L 3.8824863074003 0.0284950218024821
SUR LEME -32.3797 20.8117 8.61148 38.609509 4914.52081394931 1956 5 L 3.67322598645226 0.0664279904418051
SUR DZEE -32.3797 20.8117 8.78027 38.995899 4947.7388592491 1926 5 L 3.12281499389953 0.0407318423056813
SUR AWAE -32.3797 20.8117 8.9895 40.16589 5018.81085894889 1212 5 L 3.27528695131569 0.0716669740639142
SUR ASEE -32.3797 20.8117 7.97292 39.131729 4870.86398650574 714 5 L 3.28338438162894 0.0896198856849496
SUR KARE -32.3797 20.8117 10.42237 39.934879 5154.9071495989 576 5 L 3.82657889231356 0.0390026512813998
SUR BUTE -32.3797 20.8117 8.11703 38.38237 4854.45795499323 546 5 L 3.49790294296419 0.0694805192672494
SUR HIRE -32.3797 20.8117 9.22214 41.105911 5084.00071768182 240 5 L 3.83436900109994 0.0609629689675732
SUR DEBE -32.3797 20.8117 8.78027 38.995899 4947.7388592491 66 5 L 3.57473716085641 0.0326042170922791
SUR WOLE -32.3797 20.8117 8.53394 37.98222 4881.27924022688 12 5 L 3.45642460085175 0.0713795583233135
SUR AMEE -32.3797 20.8117 8.30312 39.09343 4902.98177002692 0 5 L 3.884405045276 0.0720855670816932
SUR KALA -32.3797 20.8117 -8.13374 30.97015 2882.51075239308 2610 5 L 3.01861277472639 0.0674776467128286
SUR KISA -32.3797 20.8117 -7.19005 31.02309 2982.74280831152 2598 5 L 3.43850882423651 0.043782017916627
SUR SITA -32.3797 20.8117 -6.61924 31.142731 3046.68580024279 2592 5 L 3.11703681950566 0.0814681689518582
SUR LAEA -32.3797 20.8117 -8.57677 32.042221 2879.24175671536 2574 5 L 3.32485543863051 0.0246228114234641
SUR NAMA -32.3797 20.8117 -7.62361 30.659229 2924.23347811936 2574 5 L 3.34271322112328 0.0375692140009588
SUR SUMA -32.3797 20.8117 -7.96386 31.625191 2925.37595959383 2568 5 L 3.54655379308296 0.0561920154265977
SUR CHAA -32.3797 20.8117 -7.59109 31.270399 2950.2381781999 2502 5 L 3.395822228624 0.0398130879531336
SUR KARA -32.3797 20.8117 -6.82163 30.439369 3000.53056114654 2442 5 L 3.51536721921157 0.0657530542095911
SUR NEMA -32.3797 20.8117 -7.52009 31.044189 2949.12594680571 2430 5 L 3.95091519826496 0.0722348514327498
SUR KASA -32.3797 20.8117 -8.43832 31.147261 2857.65000478202 2274 5 L 3.40007974536234 0.083187133932981
SUR KOLA -32.3797 20.8117 -7.16871 30.537491 2967.5193340091 2160 5 L 3.13433834172871 0.00604667719398284
SUR KIPA -32.3797 20.8117 -7.43221 30.591049 2941.81100596984 2064 5 L 3.08424705231466 0.0163898318329708
SUR NINA -32.3797 20.8117 -7.68887 30.72414 2919.764579574 1668 5 L 3.32421992029405 0.0301726777204647
SUR ABAE -32.3797 20.8117 13.35282 39.762711 5448.59628747493 2106 5 L 3.01168099113034 0.0539905093849625
SUR SEME -32.3797 20.8117 11.79179 41.003441 5339.82020352907 1830 5 L 3.09537269262782 0.0146514856442232
SUR TERE -32.3797 20.8117 12.4832 40.314362 5381.47857504073 1542 5 L 3.63114120701495 0.0859320411428785
SUR SILE -32.3797 20.8117 12.40695 41.187901 5410.28884340488 1344 5 L 3.97422163123871 0.0570838427472184
SUR BOSE -32.3797 20.8117 12.64206 40.524311 5406.39282457814 942 5 L 3.99685021457495 0.0553541573495533
SUR AFDE -32.3797 20.8117 13.20733 40.85717 5477.9816347955 840 5 L 3.51545845484033 0.0330682065990267
SUR BOVE -32.3797 20.8117 12.65701 40.521172 5407.79255999619 498 5 L 3.4300017983934 0.0491806253603745
SUR BOOE -32.3797 20.8117 12.67527 40.523079 5409.7395639631 432 5 L 3.07103708391295 0.0887739215532716
SUR AWRE -32.3797 20.8117 12.06597 40.071541 5328.76862895669 246 5 L 3.06463359105087 0.0436184955731448
SUR SING -32.3797 20.8117 -4.6403 34.7315 3396.00161512542 2034 5 L 3.82662950661889 0.0394534684233034
SUR MTOR -32.3797 20.8117 -5.2508 35.4007 3365.04956855115 1932 5 L 3.61347488170526 0.0818640735082209
SUR KIBE -32.3797 20.8117 -5.3775 37.4763 3455.34676728934 1920 5 L 3.88623503906261 0.0931111627487221
SUR KOND -32.3797 20.8117 -4.904 35.7965 3418.4310142309 1710 5 L 3.19078464800912 0.0258582251418772
